id,camber_pct,camber_pos_pct,thickness_pct,aoa_deg,flap_angle_deg,flap_chord_pct,aspect_ratio,endplate_h_pct,Cl,Cd,Cd_pressure,Cd_friction,Cm,Cl_3d,Cd_induced,Cd_3d,Cl_Cd,downforce_N,drag_N,efficiency,converged,stall_flag,x_tr_upper,x_tr_lower,Re,airfoil_name,t_max_pct,camber_actual,evaluated_at,camber_thickness_ratio,loading_index,flap_effectiveness,ar_endplate_factor,chord_re_log
51,3.687359613616509,55.2374595777039,10.824793891099764,-11.894811971854825,26.58194028308152,29.260200772454624,4.752672219058994,20.44161807941796,-0.2791937498053556,0.0108939286702532,0.0,0.0108939286702532,-0.0736786887477386,-0.2142541433540095,0.0025276890291435,0.0134216176993967,-25.628380564645816,-91.1469864932332,5.709761258352646,15.963362103782693,1,0,0.4714662349307174,0.7766129205561527,713039.0143737167,NACA 4611 (inv)+flap27°,10.846683211321997,13.093273497971987,2026-03-24 14:48:53,0.34064016836831296,43.86044927657963,7.777929096043646,6.598566115873606,5.853113293195019
788,5.452991478254388,45.937282841745166,6.785568733742394,-16.316252629895224,21.19719380777242,27.336615485835548,2.591385653873881,21.97924822720436,-1.1529690405521609,0.0115069516656217,0.0,0.0115069516656217,-0.0350294895911404,-0.7465334314099354,0.0549990240876234,0.0665059757532452,-100.19760872002053,-317.58672912588526,28.292658329993017,11.225057943360945,1,0,0.2448182306378669,0.6520928738562006,713039.0143737167,NACA 5507 (inv)+flap21°,6.811419003557746,9.88434354712568,2026-03-24 14:48:53,0.8036159815371792,88.9723865478644,5.794595365018089,3.6735631161131765,5.853113293195019
428,1.484059215306281,25.757447712279244,18.026771988359545,-17.85771686386717,10.884483322678896,33.38366125506395,3.7936368538857193,23.90643437199212,-1.3574017776284806,0.0147170813221225,0.0,0.0147170813221225,-0.0741815431804371,-0.996236553368607,0.065038226188295,0.0797553075104176,-92.23308262814656,-423.8142527956592,33.92912651590808,12.491163089534556,1,0,0.2100176272788769,0.6259687495027293,713039.0143737167,NACA 1318 (inv)+flap11°,18.031273377045043,6.30382022453552,2026-03-24 14:48:53,0.0823252890902811,26.501909276152457,3.6336390418070517,5.516791132978922,5.853113293195019
676,4.91139585847224,40.07977672945664,13.925542482419107,-4.113517974233549,2.9921576116726345,33.904475328118906,2.8805751497217726,26.1478254457233,-0.7882935696814146,0.0125950890766753,0.0,0.0125950890766753,0.0945440616640866,-0.538504343538529,0.0242357183327902,0.0368308074094656,-62.587375514576,-229.08797635691167,15.668388265139289,14.621030094499972,1,0,0.3218297318382453,0.7014306888959291,713039.0143737167,NACA 5414 (inv)+flap3°,13.955876429650091,4.910980321566108,2026-03-24 14:48:53,0.3526897328899639,20.203115142401767,1.0144753392279804,4.311669897487823,5.853113293195019
124,5.641818621397713,22.50857907710184,6.332317015201331,-3.4451260498318312,4.9714034535952605,33.56651555947707,3.637571245166741,27.479904703998603,-0.5584130871014049,0.0105519174493488,0.0,0.0105519174493488,0.0517522421772246,-0.4102302781025065,0.0109316142622261,0.021483531711575,-52.920532195394,-174.51822882857087,9.139422669210337,19.0951042691682,1,0,0.3823869234192893,0.7344325696958257,713039.0143737167,NACA 6206 (inv)+flap5°,6.33451201997151,5.6414651726101726,2026-03-24 14:48:53,0.8909564394603096,19.43677630100357,1.6687269137754333,5.536813357419305,5.853113293195019
777,8.362356158591497,48.70039363627264,17.779236547563258,-9.423626163269926,23.804528861095157,20.827347654612563,4.014908554864281,22.660058548096867,-0.7246151406947293,0.0135420963940617,0.0,0.0135420963940617,0.0057154357865055,-0.5374605174163574,0.0182151166278954,0.0317572130219572,-53.50834314046634,-228.64391677435484,13.510003685634208,16.92404547731413,1,0,0.3375728855958815,0.7104210172396029,713039.0143737167,NACA 8518 (inv)+flap24°,17.936096043222566,8.406284423379688,2026-03-24 14:48:53,0.4703439394723394,78.80371828268423,4.957851983442873,5.743491750315393,5.853113293195019
1190,2.7742377491052115,22.175507115203757,14.629739922607843,-16.707572559827458,26.14982402371996,20.00850353623549,4.810899773904816,27.24585468980312,-0.9096577087184304,0.0129918945042165,0.0,0.0129918945042165,-0.1468726409137457,-0.7140610871697282,0.025124760964486,0.0381166554687025,-70.01732568127014,-303.7724976924449,16.21540767793996,18.73357141095553,1,0,0.2938294562664823,0.6846099518408618,713039.0143737167,NACA 3215 (inv)+flap26°,14.633686114157888,8.81814612074361,2026-03-24 14:48:53,0.18963001145482333,46.35077849138772,5.2321884645053665,7.301364221078144,5.853113293195019
1059,3.664293434498416,28.955507132186803,18.98348166167164,-9.399377953187738,6.537305472761633,25.11029130382788,2.522905063099538,17.202995645398886,-0.9870427597914644,0.0144833794713863,0.0,0.0144833794713863,-6.933125525185041e-05,-0.6178846568563576,0.0416347944970239,0.0561181739684103,-68.15003098838116,-262.85757461319366,23.873528719919086,11.010419854433842,1,0,0.2772613962531317,0.6740958102387502,713039.0143737167,NACA 4319 (inv)+flap7°,18.988214050212,3.6640322273155777,2026-03-24 14:48:53,0.19302536277614246,34.44207892223499,1.6415364476315284,3.347534034570405,5.853113293195019
630,5.887384871502132,38.461544767233,19.91540193772807,-5.339814957533262,4.653583402045888,29.786328709994315,2.47157767958287,10.070367263173578,-0.9264032183339408,0.014706876848256,0.0,0.014706876848256,0.091750334325105,-0.5516811584189008,0.0381318095997536,0.0528386864480096,-62.991159026656085,-234.69359475534168,22.47838461653157,10.440856794608717,1,0,0.2901622896947402,0.6823209585100974,713039.0143737167,NACA 6420 (inv)+flap5°,19.964895841943296,5.887362143246915,2026-03-24 14:48:53,0.29561968620623075,31.437545797602127,1.3861316489271247,2.9444818836872453,5.853113293195019
1140,0.2424436901860361,41.21850140950176,8.213519160243358,-14.773363650544836,19.96740924954404,34.184208132696256,3.09911229639401,7.358591475410686,-0.4537867961786689,0.0107296966037235,0.0,0.0107296966037235,-0.1230268589667685,-0.2897400751195708,0.0088025783238732,0.0195322749275968,-42.2926027583287,-123.25985532908334,8.309328217126716,14.833913417335848,1,0,0.4136013977681592,0.7499626799471474,713039.0143737167,NACA 0408 (inv)+flap20°,8.21554647084724,11.6734140015296,2026-03-24 14:48:53,0.029517638597540294,3.5817087998983395,6.825700736571378,3.5324092215801324,5.853113293195019
1037,6.846762313901749,44.515040509805246,14.938544386608452,-8.727565100679936,12.755608869772088,20.24657400030496,4.47399848671168,9.65868297390713,-0.9958404501135396,0.0131960694564849,0.0,0.0131960694564849,0.0453253520527172,-0.722822104804894,0.0364231528798748,0.0496192223363597,-75.46492941685409,-307.4995684671744,21.10877538841436,14.56738076032335,1,0,0.2754379736570483,0.672910755881439,713039.0143737167,NACA 7415 (inv)+flap13°,15.018763768582996,6.846613659472635,2026-03-24 14:48:53,0.45832861199244274,59.75556382345951,2.582573789007869,5.2950442138805585,5.853113293195019
1001,7.1003268390100205,35.800526774638776,17.952830334614966,-0.2469397187863862,2.81596372785635,33.10215850810724,4.040238861033471,25.18996456516863,-0.6181298918691664,0.0134187750592467,0.0,0.0134187750592467,0.1382251812009308,-0.4630922843257753,0.0129538374230404,0.0263726124822872,-46.06455426370833,-197.00653403383552,11.219312336670018,17.559590830707602,1,0,0.3656385879565666,0.7257131496577198,713039.0143737167,NACA 7418 (inv)+flap3°,17.998837544471833,7.099974709465337,2026-03-24 14:48:53,0.39549902197425857,1.753352712916565,0.9321447767258144,5.973934862174228,5.853113293195019
237,2.5039553930124447,55.499407689915785,14.809740070145184,-16.252957657024503,8.542085776060603,31.667926207827737,3.4045248232229497,29.223597233895926,-1.497195162274738,0.0138648551934884,0.0,0.0138648551934884,-0.0074546895980611,-1.0867169000318446,0.0800158034814234,0.0938806586749118,-107.98491158983656,-462.3059748511377,39.9382667437124,11.575514225937706,1,0,0.1891133230311782,0.60870988323944,713039.0143737167,NACA 3615 (inv)+flap9°,14.82484224050808,4.703821966924297,2026-03-24 14:48:53,0.1690749048364559,40.69668097770941,2.705101420172221,5.294881605149646,5.853113293195019
1048,6.204234604047652,43.64149216811853,10.721543593895843,-7.885173320794216,19.509960394411905,29.326180244363925,4.4469876746789065,16.89965553001636,-0.3259336522602719,0.0109692766697891,0.0,0.0109692766697891,-0.0152064333055259,-0.2431556566536507,0.0036756027891585,0.0146448794589476,-29.71332222460376,-103.44213188047456,6.23015550291692,16.603459068083225,1,0,0.4552253452547093,0.7693869846990923,713039.0143737167,NACA 6411 (inv)+flap20°,10.768402673273837,9.794085664988522,2026-03-24 14:48:53,0.5786699041712561,48.92146517578482,5.72152615086925,5.874886311796644,5.853113293195019
812,1.0720336984123124,34.21226977569989,19.627146787333945,-15.448074327539151,0.4534615141597214,22.54755834414367,5.358885584837582,7.223927629565026,-1.7872629853491706,0.0158666361841486,0.0,0.0158666361841486,0.0197748141664904,-1.3456591259245425,0.1100749440395722,0.1259415802237208,-112.64284153277022,-572.4639545125741,53.57747267748745,10.684788324349537,1,0,0.1521391497312142,0.574401257738461,713039.0143737167,NACA 1320 (inv)+flap0°,19.63186358760323,1.0720055877944188,2026-03-24 14:48:53,0.05461994603841918,16.56085625470009,0.1022444994734005,6.094417415997315,5.853113293195019
953,2.9297780541299345,38.56046385612365,16.900055487235004,-11.66420949699571,18.8432210121494,26.875827691495125,2.181433405670927,5.563850577547917,-0.5071525626052675,0.0128671887587065,0.0,0.0128671887587065,-0.0914811811076001,-0.2772577268624707,0.0118359901889673,0.0247031789476738,-39.41440295278976,-117.94967364399038,10.509109801266389,11.22356468573361,1,0,0.3973741888211277,0.7420007781870894,713039.0143737167,NACA 3417 (inv)+flap19°,16.912600512541626,8.680346962960291,2026-03-24 14:48:53,0.1733590789889928,34.17354500307199,5.0642716107528765,2.4120396264373922,5.853113293195019
88,6.470872200975196,26.406659831021937,8.360328677656987,-9.878795095939594,18.437456051402943,27.777748532959787,4.377661927380315,21.231444918291142,-0.5937263736146537,0.0110121425173102,0.0,0.0110121425173102,-0.0412090046153662,-0.4479121384584607,0.011851643677613,0.0228637861949233,-53.91560930866631,-190.54866802166092,9.726604017405329,19.59046216754404,1,0,0.3723923562799985,0.7292637982601508,713039.0143737167,NACA 6308 (inv)+flap18°,8.362707345883894,8.785248515164303,2026-03-24 14:48:53,0.7739973451365171,63.92442056544562,5.121510177833686,6.143599600939747,5.853113293195019
1153,4.234868617876008,55.27287129180348,16.322234886475552,-13.57230944411906,32.665962321822526,31.165627601380464,3.0826441095212944,26.412553638932152,-0.2524694146574119,0.0121061402668616,0.0,0.0121061402668616,-0.0666620666397963,-0.1763055035169967,0.0024184781928246,0.0145246184596863,-20.85465797455697,-75.00305523237692,6.178994636182933,12.138391380561218,1,0,0.4810112885966524,0.780774926124951,713039.0143737167,NACA 4616 (inv)+flap33°,16.364492484012626,16.82134547928281,2026-03-24 14:48:53,0.25945396860971404,57.476947337001974,10.180552169626464,4.629633664478214,5.853113293195019
