id,camber_pct,camber_pos_pct,thickness_pct,aoa_deg,flap_angle_deg,flap_chord_pct,aspect_ratio,endplate_h_pct,Cl,Cd,Cd_pressure,Cd_friction,Cm,Cl_3d,Cd_induced,Cd_3d,Cl_Cd,downforce_N,drag_N,efficiency,converged,stall_flag,x_tr_upper,x_tr_lower,Re,airfoil_name,t_max_pct,camber_actual,evaluated_at
252,0.1858378762280532,31.652385659483556,13.099252113095252,-13.934691854482077,15.948606084046366,27.209859922783387,4.004069485405086,8.413838313628538,-0.6294419445409961,0.012110463138812734,0.0,0.012110463138812734,-0.128222051926682,-0.43997003816860764,0.015414246763894569,0.027524709902707303,-51.975051434961415,-187.16997719909398,11.709432183941358,15.984547692738177,1,0,0.3625496177332778,0.7240731444650491,713039.0143737167,NACA 0313 (inv)+flap16°,13.10248328345534,7.476589259868886,2026-03-24 14:48:53
253,7.423458427728719,25.008729879152156,15.921795186045182,-9.637254158647076,3.2283344345270732,34.34337795721366,5.458442402529201,9.641393579530828,-1.5807241266051326,0.014302669857372823,0.0,0.014302669857372823,0.10732451719093707,-1.2069578135477672,0.08326406903841897,0.09756673889579179,-110.51951435418835,-513.4582968020902,41.50638159482353,12.370586812754745,1,0,0.17762946172395358,0.5986253714312116,713039.0143737167,NACA 7316 (inv)+flap3°,15.92702361617125,7.423457523164356,2026-03-24 14:48:53
255,3.1935111135814456,58.86905923643536,15.3595015017229,-16.602648389877782,23.33246171041866,20.700288374418616,4.806519237054278,6.768113736290772,-1.0760582965367869,0.013452678793731852,0.0,0.013452678793731852,-0.08702179459930226,-0.7861957010899704,0.042241297131984205,0.05569397592571606,-79.98840327906781,-334.45966470708396,23.69306839059875,14.116350790587989,1,0,0.2593553366063166,0.6622010065692949,713039.0143737167,NACA 3615 (inv)+flap23°,15.383815384197492,8.19867622259605,2026-03-24 14:48:53
256,1.3978024329665528,40.5082418857769,6.835370721033927,-10.751488448657625,32.51675587308367,28.121776952532816,3.9576214115533266,9.54737724349383,0.22277655212932826,0.010009726843449855,0.0,0.010009726843449855,-0.1390731448116584,0.15603236892568256,0.001922444830732015,0.01193217167418187,22.256007143202748,66.37855399359874,5.076128159746236,13.076611130503276,1,0,0.4918434061966495,0.7854254095836776,713039.0143737167,NACA 1407 (inv)+flap33°,6.838078259393707,15.116755212916633,2026-03-24 14:48:53
257,8.404975899429218,21.73314230597211,8.896519887480412,-12.28359980631479,15.207501603171718,20.51317715054377,5.2803186409845075,7.916530859481401,-1.2962627387951806,0.012140950528937882,0.0,0.012140950528937882,-0.005464477876990219,-0.9751891765457981,0.05793857989643638,0.07007953042537426,-106.76781325362839,-414.86037708079476,29.812903093218882,13.91546391116661,1,0,0.21987204109282416,0.6336699635657236,713039.0143737167,NACA 8209 (inv)+flap15°,8.900994938680453,8.404486417166328,2026-03-24 14:48:53
258,8.250056302746001,59.09838473977168,17.04859933622171,-2.0387119380301435,22.730621603941856,23.891186960133304,5.337030882484228,8.519176070512309,0.07435550707738602,0.011802836964866273,0.0,0.011802836964866273,0.04175072954409832,0.056222020837316304,0.00018848395161174674,0.01199132091647802,6.299799556557585,23.917706764783766,5.101291151249015,4.688559436355184,1,0,0.5497568939612357,0.8090896308255421,713039.0143737167,NACA 8617 (inv)+flap23°,17.208347315819992,9.231531601912984,2026-03-24 14:48:53
259,0.7497142324841214,49.14897111456574,19.22191653175939,-12.795835353907213,23.973833926810478,33.17734947547455,3.0577671238952266,5.474554484068942,-0.11275789069417246,0.01259181513385799,0.0,0.01259181513385799,-0.1298363740549239,-0.07080790871782774,0.0005516491618080262,0.013143464295666017,-8.954855951703026,-30.122766348813087,5.591430550082495,5.38730939765829,1,0,0.5341487626038641,0.8028992397568901,713039.0143737167,NACA 1519 (inv)+flap24°,19.22680815290304,13.480600698082327,2026-03-24 14:48:53
260,2.593463361292373,33.07036069232329,19.32614978410673,-16.20858864075179,28.828464755392368,30.45146611893021,2.662357316750848,23.03955732950143,-0.5087252556892725,0.013646063548029764,0.0,0.013646063548029764,-0.12373001319546519,-0.3341398145617526,0.010558009624800607,0.02420407317283037,-37.280000485028,-142.148182938006,10.296782578062158,13.805106775864164,1,0,0.3969057544103809,0.7417674269895586,713039.0143737167,NACA 3319 (inv)+flap29°,19.33226219749694,14.683360992591632,2026-03-24 14:48:53
261,2.65849488864736,56.703136643554544,6.239814848788043,-2.3692356903291554,33.62336328877257,20.85330075736442,2.233809384832084,22.869559813746115,0.8490171196870756,0.010990778524584188,0.0,0.010990778524584188,-0.12990847221248314,0.5227511499108933,0.030875900604326524,0.04186667912891071,77.24813285864991,222.38632707104026,17.81072504522905,12.486090628332438,1,0,0.3075014983980938,0.6929635362211941,713039.0143737167,NACA 3606 (inv)+flap34°,6.247291218479544,11.547122010528192,2026-03-24 14:48:53
262,2.033809811032019,47.39514642636645,8.310606112543844,-15.87738051234825,27.544241768986822,27.608614935272804,3.5414583295269146,6.3639753496309135,-0.5600863803037083,0.01094224457771973,0.0,0.01094224457771973,-0.12205341874174178,-0.37244255725710046,0.0129619004616308,0.02390414503935053,-51.185693787556104,-158.44275496566672,10.169188567027993,15.580668400563702,1,0,0.3819073403336961,0.734186826612858,713039.0143737167,NACA 2508 (inv)+flap28°,8.316508484567677,12.767145503163253,2026-03-24 14:48:53
263,1.8555942867695527,50.37035834394655,14.086593718032429,-1.702843091581272,20.804560877934215,28.442222000516573,4.703480172979622,24.792567800736407,0.7770330383132997,0.012621631233041022,0.0,0.012621631233041022,-0.10683403802451365,0.6027927224933181,0.01896094663373012,0.03158257786677114,61.563598552869735,256.4372351228536,13.435711222105539,19.086241947574905,1,0,0.32455922177296753,0.7030121655091693,713039.0143737167,NACA 2514 (inv)+flap21°,14.095007371114137,10.102147535015613,2026-03-24 14:48:53
264,4.867722054668465,25.820964933905426,8.123624390051578,-4.881393288794044,19.848864373607846,26.730798079367617,2.1519010474422156,18.188232783473424,0.13060904496621528,0.010044912627085135,0.0,0.010044912627085135,-0.07424782394374847,0.0772507433939036,0.0007513045940884982,0.010796217221173634,13.002506822611938,32.86364666975103,4.592875777484513,7.155352825098664,1,0,0.5270450433359806,0.8000378151308126,713039.0143737167,NACA 5308 (inv)+flap20°,8.125856705327749,9.076181105320739,2026-03-24 14:48:53
265,3.838814949082796,21.069657709258042,9.464692747520356,-3.410117398958315,0.6283714356397669,31.413120849294426,2.3451928657711907,8.832737578198822,-0.7135575461722546,0.011443551894202425,0.0,0.011443551894202425,0.063915790266993,-0.4124001280828821,0.022950773828958104,0.03439432572316053,-62.354551521172354,-175.44131616661525,14.631871725126704,11.990353624091522,1,0,0.3403840844631995,0.7119938652999461,713039.0143737167,NACA 4209 (inv)+flap1°,9.467584788272775,3.8387189727778486,2026-03-24 14:48:53
266,1.2227805941713212,26.52360614955864,7.000801816413663,-6.449181847265683,33.98603863184244,23.96616040167538,4.7290054534979395,18.452942911361397,0.6508223300537885,0.010837623808082161,0.0,0.010837623808082161,-0.16612371873696682,0.4956248659946664,0.014014617740826994,0.024852241548909155,60.052124116767885,210.84639138989593,10.572523309582945,19.94286370584632,1,0,0.3567823929228768,0.7209835622250681,713039.0143737167,NACA 1307 (inv)+flap34°,7.002551682869513,13.396864943573346,2026-03-24 14:48:53
268,1.4320260986290034,38.422152656984245,15.675250679892377,-3.846204722573775,33.83255700990429,31.453997163861008,2.8854249672367644,16.777608279706214,1.1023874801169817,0.013590310972847089,0.0,0.013590310972847089,-0.1273302665057605,0.7225960082300182,0.05012421724980679,0.06371452822265389,81.11569207794501,307.40338352935356,27.105133895765476,11.341149787766883,1,0,0.25428411115176675,0.658723129199191,713039.0143737167,NACA 1416 (inv)+flap34°,15.680371216150334,17.51257008112255,2026-03-24 14:48:53
269,1.6951864461853972,42.34817551553331,8.771054188411158,-11.751308799556053,25.805314304023433,22.497115041019164,3.902155605833326,15.991301542041647,-0.24596950847535098,0.010419808681388275,0.0,0.010419808681388275,-0.14107354381653545,-0.1765627282446575,0.002240823817882075,0.012660632499270349,-23.605952469616692,-75.11248256204625,5.386026525984512,13.945806282176903,1,0,0.48336190968395126,0.7817905789005165,713039.0143737167,NACA 2409 (inv)+flap26°,8.775383240879805,9.793322724305463,2026-03-24 14:48:53
270,2.799858299851532,28.68296327671569,10.243903849294611,-0.7976494111294379,0.9356748428707151,29.456499495330313,2.2582476383221453,17.519248019242866,-0.31592567461072635,0.010858653786877453,0.0,0.010858653786877453,0.049679826031884956,-0.18980615174632637,0.004367454818578496,0.015226108605455948,-29.094368492760914,-80.74643728578901,6.477419263313507,12.465834617672005,1,0,0.45865511485920907,0.770928528507366,713039.0143737167,NACA 3310 (inv)+flap1°,10.246461917581264,2.7998578660404214,2026-03-24 14:48:53
271,8.60851042075382,22.611730998100764,19.439984780746073,-9.549290056084475,1.6273867487659945,24.28256065240131,3.4183043619686386,9.5348713370533,-1.8451628083014118,0.015854375160568448,0.0,0.015854375160568448,0.1375179085062926,-1.23393615379817,0.13922869949047587,0.15508307465104432,-116.38193177682157,-524.9352949871397,65.97470970347648,7.956613941106569,1,0,0.14567391918060407,0.5677880756202295,713039.0143737167,NACA 9219 (inv)+flap2°,19.448897736860314,8.60799823974762,2026-03-24 14:48:53
272,0.564610379190165,50.040336237460785,18.724285741817063,-5.984595963518867,18.392806694108593,25.514790276579987,4.213434854523117,12.662118893125239,0.2923378626710964,0.012921291696670776,0.0,0.012921291696670776,-0.13579311837730812,0.211437447095026,0.003143131769344948,0.016064423466015724,22.624507636989456,89.94872086413442,6.8340512148658625,13.16184471495798,1,0,0.46684131475954377,0.7745740241026917,713039.0143737167,NACA 1519 (inv)+flap18°,18.728791179787518,8.050679378719307,2026-03-24 14:48:53
274,8.421243969636931,30.963342603320516,10.203503729473102,-9.276664318008878,8.05065850525256,34.04747699138445,3.049850246258792,22.580011631647814,-1.2637821589620168,0.012398077635429338,0.0,0.012398077635429338,0.09001364553043231,-0.8662599843263272,0.06236556739623754,0.07476364503166688,-101.93371876867207,-368.52023421811015,31.805597022349005,11.58664727969609,1,0,0.2252939920454764,0.6377997564173291,713039.0143737167,NACA 8310 (inv)+flap8°,10.20985945161253,8.420541722214333,2026-03-24 14:48:53
275,4.798990924110418,26.303119431511277,18.89925932121771,-4.343117337203113,10.265172533598014,24.796517499923443,2.5666544009865646,12.279994793311799,-0.3154049221964732,0.013036589187842836,0.0,0.013036589187842836,-0.021189305390045945,-0.19328525952154876,0.004339689132032487,0.017376278319875323,-24.193822299056677,-82.22650289587499,7.392134315495831,11.123513100067312,1,0,0.45883428416427896,0.7710088252672539,713039.0143737167,NACA 5319 (inv)+flap10°,18.904269123514084,4.798740772300927,2026-03-24 14:48:53
276,3.037477759933782,56.825383591594,15.405189170472989,-5.806504608724554,27.089465564326886,27.969511486393746,4.962392971827649,14.056365122594467,0.4384127787039298,0.012299593661731906,0.0,0.012299593661731906,-0.09468445822217371,0.33261440964003636,0.006452968346702009,0.018752562008433914,35.644492880116566,141.499252375358,7.977626426911559,17.73701158756035,1,0,0.418398034805202,0.7522722166827325,713039.0143737167,NACA 3615 (inv)+flap27°,15.427360192844306,12.736790388936514,2026-03-24 14:48:53
277,0.7227135945791505,35.89170029176275,15.033344740297,-14.359306924170495,12.359395491068963,24.206380870817767,3.1952075349684974,27.083147780186717,-0.9317325988214437,0.013138841863120114,0.0,0.013138841863120114,-0.10012040640573121,-0.6592721394787183,0.0323202918985137,0.04545913376163382,-70.91436281281057,-280.46444214217416,19.339010140492476,14.502523143877518,1,0,0.289004815534647,0.6815940763615688,713039.0143737167,NACA 1415 (inv)+flap12°,15.037027953158699,5.18120935508632,2026-03-24 14:48:53
278,3.9657907866851594,58.16327501483927,7.071635713590931,-6.386135212629782,32.69683333390989,33.47151317960958,3.1860060007993263,15.536592167525423,0.5941807286116949,0.010753836289879791,0.0,0.010753836289879791,-0.0488037546320866,0.40021002955375423,0.014204313741980485,0.024958150031860277,55.25290813389691,170.2554619815237,10.617578396564925,16.035244160439255,1,0,0.37226547915299574,0.7291975323408414,713039.0143737167,NACA 4607 (inv)+flap33°,7.0886683962673835,18.08110424447702,2026-03-24 14:48:53
279,5.571470734228058,27.569342577346802,15.101793578260704,-17.59812467782234,25.549928341823147,33.02298108395163,4.785635638903602,19.402369739495086,-0.9612423697475614,0.013205948286328071,0.0,0.013205948286328071,-0.07148739899345015,-0.7363860511522372,0.03012678422957027,0.04333273251589834,-72.78859108835992,-313.2698785072164,18.434406558082365,16.993759876141315,1,0,0.282678729838509,0.6775831870351098,713039.0143737167,NACA 6315 (inv)+flap26°,15.105713663835232,14.242727819019855,2026-03-24 14:48:53
